"station","date","T.daily.mean","T.day6_18.mean","dateYMD","year","month"
"COM",19590101,3,NA,"1959/01/01",1959,1
"COM",19590102,1.6,NA,"1959/01/02",1959,1
"COM",19590103,1.8,NA,"1959/01/03",1959,1
"COM",19590104,-0.2,NA,"1959/01/04",1959,1
"COM",19590105,-1,NA,"1959/01/05",1959,1
"COM",19590106,0.2,NA,"1959/01/06",1959,1
"COM",19590107,0.1,NA,"1959/01/07",1959,1
"COM",19590108,1,NA,"1959/01/08",1959,1
"COM",19590109,-0.9,NA,"1959/01/09",1959,1
"COM",19590110,-2.4,NA,"1959/01/10",1959,1
"COM",19590111,-3.5,NA,"1959/01/11",1959,1
"COM",19590112,-3.7,NA,"1959/01/12",1959,1
"COM",19590113,-1.1,NA,"1959/01/13",1959,1
"COM",19590114,0,NA,"1959/01/14",1959,1
"COM",19590115,2.7,NA,"1959/01/15",1959,1
"COM",19590116,1.3,NA,"1959/01/16",1959,1
"COM",19590117,1.8,NA,"1959/01/17",1959,1
"COM",19590118,-0.9,NA,"1959/01/18",1959,1
"COM",19590119,0.8,NA,"1959/01/19",1959,1
"COM",19590120,1.2,NA,"1959/01/20",1959,1
"COM",19590121,1,NA,"1959/01/21",1959,1
"COM",19590122,1.8,NA,"1959/01/22",1959,1
"COM",19590123,2.5,NA,"1959/01/23",1959,1
"COM",19590124,5.1,NA,"1959/01/24",1959,1
"COM",19590125,2.8,NA,"1959/01/25",1959,1
"COM",19590126,1.1,NA,"1959/01/26",1959,1
"COM",19590127,-0.3,NA,"1959/01/27",1959,1
"COM",19590128,0.5,NA,"1959/01/28",1959,1
"COM",19590129,0.9,NA,"1959/01/29",1959,1
"COM",19590130,2,NA,"1959/01/30",1959,1
"COM",19590131,2.6,NA,"1959/01/31",1959,1
"COM",19590201,2,NA,"1959/02/01",1959,2
"COM",19590202,0,NA,"1959/02/02",1959,2
"COM",19590203,0.6,NA,"1959/02/03",1959,2
"COM",19590204,2.1,NA,"1959/02/04",1959,2
"COM",19590205,3,NA,"1959/02/05",1959,2
"COM",19590206,3,NA,"1959/02/06",1959,2
"COM",19590207,3.1,NA,"1959/02/07",1959,2
"COM",19590208,1.2,NA,"1959/02/08",1959,2
"COM",19590209,0.4,NA,"1959/02/09",1959,2
"COM",19590210,1.7,NA,"1959/02/10",1959,2
"COM",19590211,1.9,NA,"1959/02/11",1959,2
"COM",19590212,0.7,NA,"1959/02/12",1959,2
"COM",19590213,0.7,NA,"1959/02/13",1959,2
"COM",19590214,2.6,NA,"1959/02/14",1959,2
"COM",19590215,5.6,NA,"1959/02/15",1959,2
"COM",19590216,7.8,NA,"1959/02/16",1959,2
"COM",19590217,3.7,NA,"1959/02/17",1959,2
"COM",19590218,4,NA,"1959/02/18",1959,2
"COM",19590219,6.1,NA,"1959/02/19",1959,2
"COM",19590220,6.4,NA,"1959/02/20",1959,2
"COM",19590221,10.7,NA,"1959/02/21",1959,2
"COM",19590222,11.5,NA,"1959/02/22",1959,2
"COM",19590223,4.2,NA,"1959/02/23",1959,2
"COM",19590224,3.1,NA,"1959/02/24",1959,2
"COM",19590225,4.4,NA,"1959/02/25",1959,2
"COM",19590226,5.1,NA,"1959/02/26",1959,2
"COM",19590227,6.9,NA,"1959/02/27",1959,2
"COM",19590228,9.9,NA,"1959/02/28",1959,2
"COM",19590301,7,NA,"1959/03/01",1959,3
"COM",19590302,7.8,NA,"1959/03/02",1959,3
"COM",19590303,9.9,NA,"1959/03/03",1959,3
"COM",19590304,3.6,NA,"1959/03/04",1959,3
"COM",19590305,6.3,NA,"1959/03/05",1959,3
"COM",19590306,6.6,NA,"1959/03/06",1959,3
"COM",19590307,5.4,NA,"1959/03/07",1959,3
"COM",19590308,7.4,NA,"1959/03/08",1959,3
"COM",19590309,8.2,NA,"1959/03/09",1959,3
"COM",19590310,7.4,NA,"1959/03/10",1959,3
"COM",19590311,5.6,NA,"1959/03/11",1959,3
"COM",19590312,6.5,NA,"1959/03/12",1959,3
"COM",19590313,10.4,NA,"1959/03/13",1959,3
"COM",19590314,9.6,NA,"1959/03/14",1959,3
"COM",19590315,5.6,NA,"1959/03/15",1959,3
"COM",19590316,5.3,NA,"1959/03/16",1959,3
"COM",19590317,6.1,NA,"1959/03/17",1959,3
"COM",19590318,5.8,NA,"1959/03/18",1959,3
"COM",19590319,6.6,NA,"1959/03/19",1959,3
"COM",19590320,8.6,NA,"1959/03/20",1959,3
"COM",19590321,8.9,NA,"1959/03/21",1959,3
"COM",19590322,9.8,NA,"1959/03/22",1959,3
"COM",19590323,10.7,NA,"1959/03/23",1959,3
"COM",19590324,10.9,NA,"1959/03/24",1959,3
"COM",19590325,8.6,NA,"1959/03/25",1959,3
"COM",19590326,10.8,NA,"1959/03/26",1959,3
"COM",19590327,9.2,NA,"1959/03/27",1959,3
"COM",19590328,9,NA,"1959/03/28",1959,3
"COM",19590329,10.1,NA,"1959/03/29",1959,3
"COM",19590330,7.3,NA,"1959/03/30",1959,3
"COM",19590331,11.6,NA,"1959/03/31",1959,3
"COM",19590401,10.6,NA,"1959/04/01",1959,4
"COM",19590402,9.5,NA,"1959/04/02",1959,4
"COM",19590403,9.6,NA,"1959/04/03",1959,4
"COM",19590404,11.6,NA,"1959/04/04",1959,4
"COM",19590405,11.1,NA,"1959/04/05",1959,4
"COM",19590406,10.9,NA,"1959/04/06",1959,4
"COM",19590407,8.1,NA,"1959/04/07",1959,4
"COM",19590408,9.4,NA,"1959/04/08",1959,4
"COM",19590409,6.3,NA,"1959/04/09",1959,4
"COM",19590410,4,NA,"1959/04/10",1959,4
"COM",19590411,7,NA,"1959/04/11",1959,4
"COM",19590412,9.7,NA,"1959/04/12",1959,4
"COM",19590413,11.9,NA,"1959/04/13",1959,4
"COM",19590414,12.6,NA,"1959/04/14",1959,4
"COM",19590415,13.1,NA,"1959/04/15",1959,4
"COM",19590416,8.6,NA,"1959/04/16",1959,4
"COM",19590417,8.7,NA,"1959/04/17",1959,4
"COM",19590418,14.3,NA,"1959/04/18",1959,4
"COM",19590419,14.2,NA,"1959/04/19",1959,4
"COM",19590420,9.2,NA,"1959/04/20",1959,4
"COM",19590421,5.4,NA,"1959/04/21",1959,4
"COM",19590422,6.7,NA,"1959/04/22",1959,4
"COM",19590423,5.9,NA,"1959/04/23",1959,4
"COM",19590424,9.3,NA,"1959/04/24",1959,4
"COM",19590425,11.6,NA,"1959/04/25",1959,4
"COM",19590426,10.5,NA,"1959/04/26",1959,4
"COM",19590427,9.7,NA,"1959/04/27",1959,4
"COM",19590428,7.8,NA,"1959/04/28",1959,4
"COM",19590429,8,NA,"1959/04/29",1959,4
"COM",19590430,6.7,NA,"1959/04/30",1959,4
"COM",19590501,12,NA,"1959/05/01",1959,5
"COM",19590502,12.4,NA,"1959/05/02",1959,5
"COM",19590503,8.7,NA,"1959/05/03",1959,5
"COM",19590504,10.2,NA,"1959/05/04",1959,5
"COM",19590505,12.1,NA,"1959/05/05",1959,5
"COM",19590506,12,NA,"1959/05/06",1959,5
"COM",19590507,13.3,NA,"1959/05/07",1959,5
"COM",19590508,14.5,NA,"1959/05/08",1959,5
"COM",19590509,13.9,NA,"1959/05/09",1959,5
"COM",19590510,13.7,NA,"1959/05/10",1959,5
"COM",19590511,13.9,NA,"1959/05/11",1959,5
"COM",19590512,15.9,NA,"1959/05/12",1959,5
"COM",19590513,15.1,NA,"1959/05/13",1959,5
"COM",19590514,12.8,NA,"1959/05/14",1959,5
"COM",19590515,10,NA,"1959/05/15",1959,5
"COM",19590516,15,NA,"1959/05/16",1959,5
"COM",19590517,13.5,NA,"1959/05/17",1959,5
"COM",19590518,15.6,NA,"1959/05/18",1959,5
"COM",19590519,13.5,NA,"1959/05/19",1959,5
"COM",19590520,14.5,NA,"1959/05/20",1959,5
"COM",19590521,14.4,NA,"1959/05/21",1959,5
"COM",19590522,14.1,NA,"1959/05/22",1959,5
"COM",19590523,15.5,NA,"1959/05/23",1959,5
"COM",19590524,13,NA,"1959/05/24",1959,5
"COM",19590525,13.2,NA,"1959/05/25",1959,5
"COM",19590526,15.3,NA,"1959/05/26",1959,5
"COM",19590527,16.7,NA,"1959/05/27",1959,5
"COM",19590528,13.3,NA,"1959/05/28",1959,5
"COM",19590529,11.5,NA,"1959/05/29",1959,5
"COM",19590530,13.3,NA,"1959/05/30",1959,5
"COM",19590531,13.2,NA,"1959/05/31",1959,5
"COM",19590601,16.5,NA,"1959/06/01",1959,6
"COM",19590602,16.6,NA,"1959/06/02",1959,6
"COM",19590603,16.3,NA,"1959/06/03",1959,6
"COM",19590604,18.6,NA,"1959/06/04",1959,6
"COM",19590605,16.1,NA,"1959/06/05",1959,6
"COM",19590606,17.7,NA,"1959/06/06",1959,6
"COM",19590607,17.2,NA,"1959/06/07",1959,6
"COM",19590608,18.7,NA,"1959/06/08",1959,6
"COM",19590609,16.5,NA,"1959/06/09",1959,6
"COM",19590610,15.9,NA,"1959/06/10",1959,6
"COM",19590611,15.2,NA,"1959/06/11",1959,6
"COM",19590612,15.1,NA,"1959/06/12",1959,6
"COM",19590613,17.4,NA,"1959/06/13",1959,6
"COM",19590614,18.8,NA,"1959/06/14",1959,6
"COM",19590615,17.9,NA,"1959/06/15",1959,6
"COM",19590616,18.2,NA,"1959/06/16",1959,6
"COM",19590617,18,NA,"1959/06/17",1959,6
"COM",19590618,17.7,NA,"1959/06/18",1959,6
"COM",19590619,19.5,NA,"1959/06/19",1959,6
"COM",19590620,17.5,NA,"1959/06/20",1959,6
"COM",19590621,17.1,NA,"1959/06/21",1959,6
"COM",19590622,19.3,NA,"1959/06/22",1959,6
"COM",19590623,21.1,NA,"1959/06/23",1959,6
"COM",19590624,18.3,NA,"1959/06/24",1959,6
"COM",19590625,17.8,NA,"1959/06/25",1959,6
"COM",19590626,16.7,NA,"1959/06/26",1959,6
"COM",19590627,20,NA,"1959/06/27",1959,6
"COM",19590628,19.1,NA,"1959/06/28",1959,6
"COM",19590629,14.9,NA,"1959/06/29",1959,6
"COM",19590630,16.7,NA,"1959/06/30",1959,6
"COM",19590701,18.3,NA,"1959/07/01",1959,7
"COM",19590702,20.2,NA,"1959/07/02",1959,7
"COM",19590703,21.1,NA,"1959/07/03",1959,7
"COM",19590704,20.3,NA,"1959/07/04",1959,7
"COM",19590705,19.6,NA,"1959/07/05",1959,7
"COM",19590706,18.3,NA,"1959/07/06",1959,7
"COM",19590707,21.4,NA,"1959/07/07",1959,7
"COM",19590708,21.9,NA,"1959/07/08",1959,7
"COM",19590709,22.9,NA,"1959/07/09",1959,7
"COM",19590710,24,NA,"1959/07/10",1959,7
"COM",19590711,21.6,NA,"1959/07/11",1959,7
"COM",19590712,18.4,NA,"1959/07/12",1959,7
"COM",19590713,21.1,NA,"1959/07/13",1959,7
"COM",19590714,20.6,NA,"1959/07/14",1959,7
"COM",19590715,19.6,NA,"1959/07/15",1959,7
"COM",19590716,20.5,NA,"1959/07/16",1959,7
"COM",19590717,19.5,NA,"1959/07/17",1959,7
"COM",19590718,18.5,NA,"1959/07/18",1959,7
"COM",19590719,21.3,NA,"1959/07/19",1959,7
"COM",19590720,22.6,NA,"1959/07/20",1959,7
"COM",19590721,22.7,NA,"1959/07/21",1959,7
"COM",19590722,20.4,NA,"1959/07/22",1959,7
"COM",19590723,20.6,NA,"1959/07/23",1959,7
"COM",19590724,17.8,NA,"1959/07/24",1959,7
"COM",19590725,19.4,NA,"1959/07/25",1959,7
"COM",19590726,19.1,NA,"1959/07/26",1959,7
"COM",19590727,19.6,NA,"1959/07/27",1959,7
"COM",19590728,21.3,NA,"1959/07/28",1959,7
"COM",19590729,20.2,NA,"1959/07/29",1959,7
"COM",19590730,15.2,NA,"1959/07/30",1959,7
"COM",19590731,17.6,NA,"1959/07/31",1959,7
"COM",19590801,16.4,NA,"1959/08/01",1959,8
"COM",19590802,14.6,NA,"1959/08/02",1959,8
"COM",19590803,16.6,NA,"1959/08/03",1959,8
"COM",19590804,16,NA,"1959/08/04",1959,8
"COM",19590805,18.2,NA,"1959/08/05",1959,8
"COM",19590806,18.1,NA,"1959/08/06",1959,8
"COM",19590807,20.5,NA,"1959/08/07",1959,8
"COM",19590808,20.1,NA,"1959/08/08",1959,8
"COM",19590809,17.9,NA,"1959/08/09",1959,8
"COM",19590810,17.2,NA,"1959/08/10",1959,8
"COM",19590811,17.5,NA,"1959/08/11",1959,8
"COM",19590812,20.3,NA,"1959/08/12",1959,8
"COM",19590813,18.9,NA,"1959/08/13",1959,8
"COM",19590814,19.7,NA,"1959/08/14",1959,8
"COM",19590815,18.9,NA,"1959/08/15",1959,8
"COM",19590816,19.2,NA,"1959/08/16",1959,8
"COM",19590817,19.7,NA,"1959/08/17",1959,8
"COM",19590818,17,NA,"1959/08/18",1959,8
"COM",19590819,17.3,NA,"1959/08/19",1959,8
"COM",19590820,14.5,NA,"1959/08/20",1959,8
"COM",19590821,14.9,NA,"1959/08/21",1959,8
"COM",19590822,14.5,NA,"1959/08/22",1959,8
"COM",19590823,15.7,NA,"1959/08/23",1959,8
"COM",19590824,18,NA,"1959/08/24",1959,8
"COM",19590825,18.9,NA,"1959/08/25",1959,8
"COM",19590826,19.5,NA,"1959/08/26",1959,8
"COM",19590827,20.2,NA,"1959/08/27",1959,8
"COM",19590828,18.7,NA,"1959/08/28",1959,8
"COM",19590829,19.5,NA,"1959/08/29",1959,8
"COM",19590830,16.2,NA,"1959/08/30",1959,8
"COM",19590831,14,NA,"1959/08/31",1959,8
"COM",19590901,15.6,NA,"1959/09/01",1959,9
"COM",19590902,14.4,NA,"1959/09/02",1959,9
"COM",19590903,14.1,NA,"1959/09/03",1959,9
"COM",19590904,15,NA,"1959/09/04",1959,9
"COM",19590905,14.6,NA,"1959/09/05",1959,9
"COM",19590906,14,NA,"1959/09/06",1959,9
"COM",19590907,14.9,NA,"1959/09/07",1959,9
"COM",19590908,12.9,NA,"1959/09/08",1959,9
"COM",19590909,13.4,NA,"1959/09/09",1959,9
"COM",19590910,14.4,NA,"1959/09/10",1959,9
"COM",19590911,15.1,NA,"1959/09/11",1959,9
"COM",19590912,18.1,NA,"1959/09/12",1959,9
"COM",19590913,17.9,NA,"1959/09/13",1959,9
"COM",19590914,17.7,NA,"1959/09/14",1959,9
"COM",19590915,16.9,NA,"1959/09/15",1959,9
"COM",19590916,16.8,NA,"1959/09/16",1959,9
"COM",19590917,16,NA,"1959/09/17",1959,9
"COM",19590918,16,NA,"1959/09/18",1959,9
"COM",19590919,14.9,NA,"1959/09/19",1959,9
"COM",19590920,13,NA,"1959/09/20",1959,9
"COM",19590921,14.7,NA,"1959/09/21",1959,9
"COM",19590922,15.4,NA,"1959/09/22",1959,9
"COM",19590923,16,NA,"1959/09/23",1959,9
"COM",19590924,17.4,NA,"1959/09/24",1959,9
"COM",19590925,17,NA,"1959/09/25",1959,9
"COM",19590926,15.6,NA,"1959/09/26",1959,9
"COM",19590927,15.1,NA,"1959/09/27",1959,9
"COM",19590928,15.6,NA,"1959/09/28",1959,9
"COM",19590929,13.6,NA,"1959/09/29",1959,9
"COM",19590930,12.3,NA,"1959/09/30",1959,9
"COM",19591001,10.7,NA,"1959/10/01",1959,10
"COM",19591002,9.6,NA,"1959/10/02",1959,10
"COM",19591003,11.1,NA,"1959/10/03",1959,10
"COM",19591004,10.1,NA,"1959/10/04",1959,10
"COM",19591005,11.2,NA,"1959/10/05",1959,10
"COM",19591006,10.8,NA,"1959/10/06",1959,10
"COM",19591007,8.4,NA,"1959/10/07",1959,10
"COM",19591008,8.4,NA,"1959/10/08",1959,10
"COM",19591009,9.1,NA,"1959/10/09",1959,10
"COM",19591010,10.2,NA,"1959/10/10",1959,10
"COM",19591011,10.3,NA,"1959/10/11",1959,10
"COM",19591012,11.5,NA,"1959/10/12",1959,10
"COM",19591013,8.7,NA,"1959/10/13",1959,10
"COM",19591014,9.6,NA,"1959/10/14",1959,10
"COM",19591015,9.9,NA,"1959/10/15",1959,10
"COM",19591016,9.1,NA,"1959/10/16",1959,10
"COM",19591017,8.5,NA,"1959/10/17",1959,10
"COM",19591018,9.9,NA,"1959/10/18",1959,10
"COM",19591019,9.3,NA,"1959/10/19",1959,10
"COM",19591020,8.7,NA,"1959/10/20",1959,10
"COM",19591021,10.5,NA,"1959/10/21",1959,10
"COM",19591022,14.4,NA,"1959/10/22",1959,10
"COM",19591023,12.2,NA,"1959/10/23",1959,10
"COM",19591024,8.3,NA,"1959/10/24",1959,10
"COM",19591025,8.7,NA,"1959/10/25",1959,10
"COM",19591026,10,NA,"1959/10/26",1959,10
"COM",19591027,8.6,NA,"1959/10/27",1959,10
"COM",19591028,7.8,NA,"1959/10/28",1959,10
"COM",19591029,9,NA,"1959/10/29",1959,10
"COM",19591030,6.3,NA,"1959/10/30",1959,10
"COM",19591031,4.7,NA,"1959/10/31",1959,10
"COM",19591101,5.8,NA,"1959/11/01",1959,11
"COM",19591102,5.4,NA,"1959/11/02",1959,11
"COM",19591103,3.2,NA,"1959/11/03",1959,11
"COM",19591104,5.9,NA,"1959/11/04",1959,11
"COM",19591105,9.1,NA,"1959/11/05",1959,11
"COM",19591106,5.6,NA,"1959/11/06",1959,11
"COM",19591107,4.8,NA,"1959/11/07",1959,11
"COM",19591108,3.8,NA,"1959/11/08",1959,11
"COM",19591109,2.5,NA,"1959/11/09",1959,11
"COM",19591110,3.7,NA,"1959/11/10",1959,11
"COM",19591111,4.2,NA,"1959/11/11",1959,11
"COM",19591112,1.4,NA,"1959/11/12",1959,11
"COM",19591113,5.2,NA,"1959/11/13",1959,11
"COM",19591114,6.6,NA,"1959/11/14",1959,11
"COM",19591115,4.4,NA,"1959/11/15",1959,11
"COM",19591116,3.4,NA,"1959/11/16",1959,11
"COM",19591117,3.2,NA,"1959/11/17",1959,11
"COM",19591118,1.7,NA,"1959/11/18",1959,11
"COM",19591119,4.4,NA,"1959/11/19",1959,11
"COM",19591120,2.8,NA,"1959/11/20",1959,11
"COM",19591121,2.5,NA,"1959/11/21",1959,11
"COM",19591122,3.4,NA,"1959/11/22",1959,11
"COM",19591123,1.2,NA,"1959/11/23",1959,11
"COM",19591124,1.6,NA,"1959/11/24",1959,11
"COM",19591125,6.1,NA,"1959/11/25",1959,11
"COM",19591126,7.1,NA,"1959/11/26",1959,11
"COM",19591127,6.5,NA,"1959/11/27",1959,11
"COM",19591128,6.1,NA,"1959/11/28",1959,11
"COM",19591129,4.3,NA,"1959/11/29",1959,11
"COM",19591130,3.9,NA,"1959/11/30",1959,11
"COM",19591201,2.7,NA,"1959/12/01",1959,12
"COM",19591202,5.6,NA,"1959/12/02",1959,12
"COM",19591203,5.7,NA,"1959/12/03",1959,12
"COM",19591204,6.6,NA,"1959/12/04",1959,12
"COM",19591205,6.3,NA,"1959/12/05",1959,12
"COM",19591206,1.2,NA,"1959/12/06",1959,12
"COM",19591207,1,NA,"1959/12/07",1959,12
"COM",19591208,0.4,NA,"1959/12/08",1959,12
"COM",19591209,-1.2,NA,"1959/12/09",1959,12
"COM",19591210,0.4,NA,"1959/12/10",1959,12
"COM",19591211,0.7,NA,"1959/12/11",1959,12
"COM",19591212,1.5,NA,"1959/12/12",1959,12
"COM",19591213,8,NA,"1959/12/13",1959,12
"COM",19591214,0.8,NA,"1959/12/14",1959,12
"COM",19591215,-1.3,NA,"1959/12/15",1959,12
"COM",19591216,-1.6,NA,"1959/12/16",1959,12
"COM",19591217,-1.6,NA,"1959/12/17",1959,12
"COM",19591218,4.7,NA,"1959/12/18",1959,12
"COM",19591219,3.9,NA,"1959/12/19",1959,12
"COM",19591220,1.2,NA,"1959/12/20",1959,12
"COM",19591221,-0.7,NA,"1959/12/21",1959,12
"COM",19591222,2.2,NA,"1959/12/22",1959,12
"COM",19591223,1.1,NA,"1959/12/23",1959,12
"COM",19591224,1.8,NA,"1959/12/24",1959,12
"COM",19591225,3,NA,"1959/12/25",1959,12
"COM",19591226,3,NA,"1959/12/26",1959,12
"COM",19591227,2.8,NA,"1959/12/27",1959,12
"COM",19591228,3.1,NA,"1959/12/28",1959,12
"COM",19591229,4.2,NA,"1959/12/29",1959,12
"COM",19591230,4.3,NA,"1959/12/30",1959,12
"COM",19591231,5.7,NA,"1959/12/31",1959,12
"COM",19600101,2,NA,"1960/01/01",1960,1
"COM",19600102,2,NA,"1960/01/02",1960,1
"COM",19600103,5.5,NA,"1960/01/03",1960,1
"COM",19600104,7.6,NA,"1960/01/04",1960,1
"COM",19600105,2,NA,"1960/01/05",1960,1
"COM",19600106,5.9,NA,"1960/01/06",1960,1
"COM",19600107,4.1,NA,"1960/01/07",1960,1
"COM",19600108,2.5,NA,"1960/01/08",1960,1
"COM",19600109,1.8,NA,"1960/01/09",1960,1
"COM",19600110,-3.5,NA,"1960/01/10",1960,1
"COM",19600111,-5.6,NA,"1960/01/11",1960,1
"COM",19600112,-1.5,NA,"1960/01/12",1960,1
"COM",19600113,-5.2,NA,"1960/01/13",1960,1
"COM",19600114,-6.2,NA,"1960/01/14",1960,1
"COM",19600115,-3.5,NA,"1960/01/15",1960,1
"COM",19600116,-2.2,NA,"1960/01/16",1960,1
"COM",19600117,0.4,NA,"1960/01/17",1960,1
"COM",19600118,1.8,NA,"1960/01/18",1960,1
"COM",19600119,-1.2,NA,"1960/01/19",1960,1
"COM",19600120,1.4,NA,"1960/01/20",1960,1
"COM",19600121,2.5,NA,"1960/01/21",1960,1
"COM",19600122,0.9,NA,"1960/01/22",1960,1
"COM",19600123,1.4,NA,"1960/01/23",1960,1
"COM",19600124,2.3,NA,"1960/01/24",1960,1
"COM",19600125,0.7,NA,"1960/01/25",1960,1
"COM",19600126,1,NA,"1960/01/26",1960,1
"COM",19600127,1.1,NA,"1960/01/27",1960,1
"COM",19600128,1.5,NA,"1960/01/28",1960,1
"COM",19600129,5.3,NA,"1960/01/29",1960,1
"COM",19600130,2.3,NA,"1960/01/30",1960,1
"COM",19600131,4.9,NA,"1960/01/31",1960,1
"COM",19600201,2.7,NA,"1960/02/01",1960,2
"COM",19600202,0.3,NA,"1960/02/02",1960,2
"COM",19600203,-0.3,NA,"1960/02/03",1960,2
"COM",19600204,0.2,NA,"1960/02/04",1960,2
"COM",19600205,-0.1,NA,"1960/02/05",1960,2
"COM",19600206,-2,NA,"1960/02/06",1960,2
"COM",19600207,-2.2,NA,"1960/02/07",1960,2
"COM",19600208,-5.1,NA,"1960/02/08",1960,2
"COM",19600209,-4.8,NA,"1960/02/09",1960,2
"COM",19600210,-1.1,NA,"1960/02/10",1960,2
"COM",19600211,-1.1,NA,"1960/02/11",1960,2
"COM",19600212,0.3,NA,"1960/02/12",1960,2
"COM",19600213,-0.1,NA,"1960/02/13",1960,2
"COM",19600214,-3.3,NA,"1960/02/14",1960,2
"COM",19600215,-2.7,NA,"1960/02/15",1960,2
"COM",19600216,-1.8,NA,"1960/02/16",1960,2
"COM",19600217,-0.3,NA,"1960/02/17",1960,2
"COM",19600218,1,NA,"1960/02/18",1960,2
"COM",19600219,3.8,NA,"1960/02/19",1960,2
"COM",19600220,3.3,NA,"1960/02/20",1960,2
"COM",19600221,3.1,NA,"1960/02/21",1960,2
"COM",19600222,0.6,NA,"1960/02/22",1960,2
"COM",19600223,5.9,NA,"1960/02/23",1960,2
"COM",19600224,4.9,NA,"1960/02/24",1960,2
"COM",19600225,4.2,NA,"1960/02/25",1960,2
"COM",19600226,5.8,NA,"1960/02/26",1960,2
"COM",19600227,8,NA,"1960/02/27",1960,2
"COM",19600228,7,NA,"1960/02/28",1960,2
"COM",19600229,8.2,NA,"1960/02/29",1960,2
"COM",19600301,9.7,NA,"1960/03/01",1960,3
"COM",19600302,5,NA,"1960/03/02",1960,3
"COM",19600303,8.7,NA,"1960/03/03",1960,3
"COM",19600304,7.9,NA,"1960/03/04",1960,3
"COM",19600305,7.2,NA,"1960/03/05",1960,3
"COM",19600306,3,NA,"1960/03/06",1960,3
"COM",19600307,1.1,NA,"1960/03/07",1960,3
"COM",19600308,1.1,NA,"1960/03/08",1960,3
"COM",19600309,-0.2,NA,"1960/03/09",1960,3
"COM",19600310,0.6,NA,"1960/03/10",1960,3
"COM",19600311,2.2,NA,"1960/03/11",1960,3
"COM",19600312,3.3,NA,"1960/03/12",1960,3
"COM",19600313,5.2,NA,"1960/03/13",1960,3
"COM",19600314,3.9,NA,"1960/03/14",1960,3
"COM",19600315,2.2,NA,"1960/03/15",1960,3
"COM",19600316,6.3,NA,"1960/03/16",1960,3
"COM",19600317,10,NA,"1960/03/17",1960,3
"COM",19600318,8.4,NA,"1960/03/18",1960,3
"COM",19600319,5.3,NA,"1960/03/19",1960,3
"COM",19600320,5,NA,"1960/03/20",1960,3
"COM",19600321,6.3,NA,"1960/03/21",1960,3
"COM",19600322,6.8,NA,"1960/03/22",1960,3
"COM",19600323,6.5,NA,"1960/03/23",1960,3
"COM",19600324,6.6,NA,"1960/03/24",1960,3
"COM",19600325,7.1,NA,"1960/03/25",1960,3
"COM",19600326,7.4,NA,"1960/03/26",1960,3
"COM",19600327,7.5,NA,"1960/03/27",1960,3
"COM",19600328,9.4,NA,"1960/03/28",1960,3
"COM",19600329,10.1,NA,"1960/03/29",1960,3
"COM",19600330,9.1,NA,"1960/03/30",1960,3
"COM",19600331,7.7,NA,"1960/03/31",1960,3
"COM",19600401,8.6,NA,"1960/04/01",1960,4
"COM",19600402,8.6,NA,"1960/04/02",1960,4
"COM",19600403,9.3,NA,"1960/04/03",1960,4
"COM",19600404,11,NA,"1960/04/04",1960,4
"COM",19600405,10.1,NA,"1960/04/05",1960,4
"COM",19600406,9.9,NA,"1960/04/06",1960,4
"COM",19600407,10.6,NA,"1960/04/07",1960,4
"COM",19600408,11.6,NA,"1960/04/08",1960,4
"COM",19600409,12.8,NA,"1960/04/09",1960,4
"COM",19600410,14.2,NA,"1960/04/10",1960,4
"COM",19600411,8.2,NA,"1960/04/11",1960,4
"COM",19600412,8.7,NA,"1960/04/12",1960,4
"COM",19600413,11.3,NA,"1960/04/13",1960,4
"COM",19600414,12.7,NA,"1960/04/14",1960,4
"COM",19600415,11.7,NA,"1960/04/15",1960,4
"COM",19600416,9.9,NA,"1960/04/16",1960,4
"COM",19600417,8.6,NA,"1960/04/17",1960,4
"COM",19600418,10.4,NA,"1960/04/18",1960,4
"COM",19600419,12,NA,"1960/04/19",1960,4
"COM",19600420,12.1,NA,"1960/04/20",1960,4
"COM",19600421,12,NA,"1960/04/21",1960,4
"COM",19600422,14.3,NA,"1960/04/22",1960,4
"COM",19600423,13.1,NA,"1960/04/23",1960,4
"COM",19600424,12.3,NA,"1960/04/24",1960,4
"COM",19600425,9.3,NA,"1960/04/25",1960,4
"COM",19600426,7.8,NA,"1960/04/26",1960,4
"COM",19600427,6.7,NA,"1960/04/27",1960,4
"COM",19600428,6.1,NA,"1960/04/28",1960,4
"COM",19600429,5.6,NA,"1960/04/29",1960,4
"COM",19600430,8.7,NA,"1960/04/30",1960,4
"COM",19600501,7.9,NA,"1960/05/01",1960,5
"COM",19600502,8.6,NA,"1960/05/02",1960,5
"COM",19600503,9.8,NA,"1960/05/03",1960,5
"COM",19600504,11.6,NA,"1960/05/04",1960,5
"COM",19600505,12.5,NA,"1960/05/05",1960,5
"COM",19600506,11.6,NA,"1960/05/06",1960,5
"COM",19600507,11.9,NA,"1960/05/07",1960,5
"COM",19600508,13.4,NA,"1960/05/08",1960,5
"COM",19600509,14.7,NA,"1960/05/09",1960,5
"COM",19600510,14.2,NA,"1960/05/10",1960,5
"COM",19600511,15.9,NA,"1960/05/11",1960,5
"COM",19600512,15.1,NA,"1960/05/12",1960,5
"COM",19600513,16.5,NA,"1960/05/13",1960,5
"COM",19600514,17.1,NA,"1960/05/14",1960,5
"COM",19600515,16.9,NA,"1960/05/15",1960,5
